department,date,value
NORTE SANTANDER,9/1/2019,0
PUTUMAYO,9/1/2019,0
RISARALDA,9/1/2019,0
SANTANDER,9/1/2019,0
SUCRE,9/1/2019,0
TOLIMA,9/1/2019,0
VALLE DEL CAUCA,9/1/2019,0
VAUPES,9/1/2019,0
VICHADA,9/1/2019,0
AMAZONAS,9/8/2019,0
ANTIOQUIA,9/8/2019,0
ARAUCA,9/8/2019,0
ATLANTICO,9/8/2019,0
BOGOTA,9/8/2019,1
BOLIVAR,9/8/2019,0
BOYACA,9/8/2019,0
CALDAS,9/8/2019,0
CAQUETA,9/8/2019,0
CASANARE,9/8/2019,0
CAUCA,9/8/2019,0
CESAR,9/8/2019,0
CHOCO,9/8/2019,0
CORDOBA,9/8/2019,0
CUNDINAMARCA,9/8/2019,0
GUAINIA,9/8/2019,0
GUAVIARE,9/8/2019,0
HUILA,9/8/2019,0
LA GUAJIRA,9/8/2019,0
MAGDALENA,9/8/2019,1
META,9/8/2019,0
NARIÑO,9/8/2019,0
NORTE SANTANDER,9/8/2019,2
PUTUMAYO,9/8/2019,0
RISARALDA,9/8/2019,1
SANTANDER,9/8/2019,0
SUCRE,9/8/2019,0
TOLIMA,9/8/2019,0
VALLE DEL CAUCA,9/8/2019,1
VAUPES,9/8/2019,0
VICHADA,9/8/2019,0
AMAZONAS,9/15/2019,0
ANTIOQUIA,9/15/2019,1
ARAUCA,9/15/2019,1
ATLANTICO,9/15/2019,0
BOGOTA,9/15/2019,0
BOLIVAR,9/15/2019,0
BOYACA,9/15/2019,0
CALDAS,9/15/2019,0
CAQUETA,9/15/2019,0
CASANARE,9/15/2019,0
CAUCA,9/15/2019,0
CESAR,9/15/2019,0
CHOCO,9/15/2019,0
CORDOBA,9/15/2019,0
CUNDINAMARCA,9/15/2019,1
GUAINIA,9/15/2019,0
GUAVIARE,9/15/2019,0
HUILA,9/15/2019,1
LA GUAJIRA,9/15/2019,0
MAGDALENA,9/15/2019,0
META,9/15/2019,0
NARIÑO,9/15/2019,0
NORTE SANTANDER,9/15/2019,1
PUTUMAYO,9/15/2019,0
RISARALDA,9/15/2019,0
SANTANDER,9/15/2019,1
SUCRE,9/15/2019,1
TOLIMA,9/15/2019,0
VALLE DEL CAUCA,9/15/2019,0
VAUPES,9/15/2019,0
VICHADA,9/15/2019,0
AMAZONAS,9/22/2019,0
ANTIOQUIA,9/22/2019,0
ARAUCA,9/22/2019,0
ATLANTICO,9/22/2019,1
BOGOTA,9/22/2019,1
BOLIVAR,9/22/2019,0
BOYACA,9/22/2019,0
CALDAS,9/22/2019,0
CAQUETA,9/22/2019,0
CASANARE,9/22/2019,0
CAUCA,9/22/2019,1
CESAR,9/22/2019,0
CHOCO,9/22/2019,0
CORDOBA,9/22/2019,0
CUNDINAMARCA,9/22/2019,2
GUAINIA,9/22/2019,0
GUAVIARE,9/22/2019,0
HUILA,9/22/2019,0
LA GUAJIRA,9/22/2019,0
MAGDALENA,9/22/2019,1
META,9/22/2019,0
NARIÑO,9/22/2019,1
NORTE SANTANDER,9/22/2019,0
PUTUMAYO,9/22/2019,0
RISARALDA,9/22/2019,0
SANTANDER,9/22/2019,0
SUCRE,9/22/2019,1
TOLIMA,9/22/2019,0
VALLE DEL CAUCA,9/22/2019,0
VAUPES,9/22/2019,0
VICHADA,9/22/2019,0
AMAZONAS,9/29/2019,0
ANTIOQUIA,9/29/2019,2
ARAUCA,9/29/2019,0
ATLANTICO,9/29/2019,0
BOGOTA,9/29/2019,1
BOLIVAR,9/29/2019,0
BOYACA,9/29/2019,0
CALDAS,9/29/2019,0
CAQUETA,9/29/2019,1
CASANARE,9/29/2019,0
CAUCA,9/29/2019,0
CESAR,9/29/2019,0
CHOCO,9/29/2019,0
CORDOBA,9/29/2019,1
CUNDINAMARCA,9/29/2019,0
GUAINIA,9/29/2019,0
GUAVIARE,9/29/2019,0
HUILA,9/29/2019,0
LA GUAJIRA,9/29/2019,1
MAGDALENA,9/29/2019,0
META,9/29/2019,0
NARIÑO,9/29/2019,0
NORTE SANTANDER,9/29/2019,0
PUTUMAYO,9/29/2019,0
RISARALDA,9/29/2019,0
SANTANDER,9/29/2019,0
SUCRE,9/29/2019,0
TOLIMA,9/29/2019,0
VALLE DEL CAUCA,9/29/2019,0
VAUPES,9/29/2019,0
VICHADA,9/29/2019,0
AMAZONAS,10/6/2019,0
ANTIOQUIA,10/6/2019,0
ARAUCA,10/6/2019,0
ATLANTICO,10/6/2019,1
BOGOTA,10/6/2019,0
BOLIVAR,10/6/2019,0
BOYACA,10/6/2019,0
CALDAS,10/6/2019,0
CAQUETA,10/6/2019,0
CASANARE,10/6/2019,0
CAUCA,10/6/2019,0
CESAR,10/6/2019,1
CHOCO,10/6/2019,1
CORDOBA,10/6/2019,0
CUNDINAMARCA,10/6/2019,0
GUAINIA,10/6/2019,0
GUAVIARE,10/6/2019,0
HUILA,10/6/2019,0
LA GUAJIRA,10/6/2019,2
MAGDALENA,10/6/2019,0
META,10/6/2019,0
NARIÑO,10/6/2019,0
NORTE SANTANDER,10/6/2019,1
PUTUMAYO,10/6/2019,0
RISARALDA,10/6/2019,0
SANTANDER,10/6/2019,0
SUCRE,10/6/2019,0
TOLIMA,10/6/2019,0
VALLE DEL CAUCA,10/6/2019,0
VAUPES,10/6/2019,0
VICHADA,10/6/2019,0
AMAZONAS,10/13/2019,0
ANTIOQUIA,10/13/2019,1
ARAUCA,10/13/2019,0
ATLANTICO,10/13/2019,1
BOGOTA,10/13/2019,0
BOLIVAR,10/13/2019,0
BOYACA,10/13/2019,0
CALDAS,10/13/2019,0
CAQUETA,10/13/2019,0
CASANARE,10/13/2019,0
CAUCA,10/13/2019,0
CESAR,10/13/2019,0
CHOCO,10/13/2019,0
CORDOBA,10/13/2019,1
CUNDINAMARCA,10/13/2019,0
GUAINIA,10/13/2019,0
GUAVIARE,10/13/2019,0
HUILA,10/13/2019,0
LA GUAJIRA,10/13/2019,0
MAGDALENA,10/13/2019,0
META,10/13/2019,0
NARIÑO,10/13/2019,1
NORTE SANTANDER,10/13/2019,0
PUTUMAYO,10/13/2019,0
RISARALDA,10/13/2019,0
SANTANDER,10/13/2019,0
SUCRE,10/13/2019,0
TOLIMA,10/13/2019,1
VALLE DEL CAUCA,10/13/2019,0
VAUPES,10/13/2019,0
VICHADA,10/13/2019,0
AMAZONAS,10/20/2019,0
ANTIOQUIA,10/20/2019,0
ARAUCA,10/20/2019,0
ATLANTICO,10/20/2019,0
BOGOTA,10/20/2019,2
BOLIVAR,10/20/2019,0
BOYACA,10/20/2019,0
CALDAS,10/20/2019,0
CAQUETA,10/20/2019,0
CASANARE,10/20/2019,0
CAUCA,10/20/2019,0
CESAR,10/20/2019,0
CHOCO,10/20/2019,0
CORDOBA,10/20/2019,1
CUNDINAMARCA,10/20/2019,0
GUAINIA,10/20/2019,0
GUAVIARE,10/20/2019,0
HUILA,10/20/2019,0
LA GUAJIRA,10/20/2019,1
MAGDALENA,10/20/2019,0
META,10/20/2019,1
NARIÑO,10/20/2019,0
NORTE SANTANDER,10/20/2019,0
PUTUMAYO,10/20/2019,0
RISARALDA,10/20/2019,0
SANTANDER,10/20/2019,0
SUCRE,10/20/2019,0
TOLIMA,10/20/2019,0
VALLE DEL CAUCA,10/20/2019,0
VAUPES,10/20/2019,0
VICHADA,10/20/2019,0
AMAZONAS,10/27/2019,1
ANTIOQUIA,10/27/2019,0
ARAUCA,10/27/2019,0
ATLANTICO,10/27/2019,0
BOGOTA,10/27/2019,1
BOLIVAR,10/27/2019,0
BOYACA,10/27/2019,0
CALDAS,10/27/2019,0
CAQUETA,10/27/2019,0
CASANARE,10/27/2019,1
CAUCA,10/27/2019,0
CESAR,10/27/2019,0
CHOCO,10/27/2019,0
CORDOBA,10/27/2019,0
CUNDINAMARCA,10/27/2019,0
GUAINIA,10/27/2019,0
GUAVIARE,10/27/2019,0
HUILA,10/27/2019,0
LA GUAJIRA,10/27/2019,1
MAGDALENA,10/27/2019,0
META,10/27/2019,0
NARIÑO,10/27/2019,1
NORTE SANTANDER,10/27/2019,0
PUTUMAYO,10/27/2019,0
RISARALDA,10/27/2019,0
SANTANDER,10/27/2019,1
SUCRE,10/27/2019,0
TOLIMA,10/27/2019,0
VALLE DEL CAUCA,10/27/2019,0
VAUPES,10/27/2019,0
VICHADA,10/27/2019,0
AMAZONAS,11/3/2019,1
ANTIOQUIA,11/3/2019,0
ARAUCA,11/3/2019,0
ATLANTICO,11/3/2019,1
BOGOTA,11/3/2019,1
BOLIVAR,11/3/2019,0
BOYACA,11/3/2019,0
CALDAS,11/3/2019,0
CAQUETA,11/3/2019,1
CASANARE,11/3/2019,0
CAUCA,11/3/2019,0
CESAR,11/3/2019,0
CHOCO,11/3/2019,0
CORDOBA,11/3/2019,0
CUNDINAMARCA,11/3/2019,0
GUAINIA,11/3/2019,0
GUAVIARE,11/3/2019,0
HUILA,11/3/2019,0
LA GUAJIRA,11/3/2019,3
MAGDALENA,11/3/2019,1
META,11/3/2019,0
NARIÑO,11/3/2019,0
NORTE SANTANDER,11/3/2019,0
PUTUMAYO,11/3/2019,0
RISARALDA,11/3/2019,0
SANTANDER,11/3/2019,1
SUCRE,11/3/2019,0
TOLIMA,11/3/2019,1
VALLE DEL CAUCA,11/3/2019,1
VAUPES,11/3/2019,0
VICHADA,11/3/2019,0
AMAZONAS,11/10/2019,0
ANTIOQUIA,11/10/2019,0
ARAUCA,11/10/2019,0
ATLANTICO,11/10/2019,2
BOGOTA,11/10/2019,1
BOLIVAR,11/10/2019,0
BOYACA,11/10/2019,0
CALDAS,11/10/2019,0
CAQUETA,11/10/2019,0
CASANARE,11/10/2019,0
CAUCA,11/10/2019,0
CESAR,11/10/2019,0
CHOCO,11/10/2019,0
CORDOBA,11/10/2019,0
CUNDINAMARCA,11/10/2019,0
GUAINIA,11/10/2019,0
GUAVIARE,11/10/2019,0
HUILA,11/10/2019,0
LA GUAJIRA,11/10/2019,1
MAGDALENA,11/10/2019,0
META,11/10/2019,0
NARIÑO,11/10/2019,1
NORTE SANTANDER,11/10/2019,0
PUTUMAYO,11/10/2019,0
RISARALDA,11/10/2019,0
SANTANDER,11/10/2019,0
SUCRE,11/10/2019,0
TOLIMA,11/10/2019,0
VALLE DEL CAUCA,11/10/2019,0
VAUPES,11/10/2019,0
VICHADA,11/10/2019,0
AMAZONAS,11/17/2019,0
ANTIOQUIA,11/17/2019,0
ARAUCA,11/17/2019,0
ATLANTICO,11/17/2019,0
BOGOTA,11/17/2019,1
BOLIVAR,11/17/2019,0
BOYACA,11/17/2019,0
CALDAS,11/17/2019,0
CAQUETA,11/17/2019,0
CASANARE,11/17/2019,0
CAUCA,11/17/2019,0
CESAR,11/17/2019,0
CHOCO,11/17/2019,0
CORDOBA,11/17/2019,0
CUNDINAMARCA,11/17/2019,0
GUAINIA,11/17/2019,0
GUAVIARE,11/17/2019,0
HUILA,11/17/2019,0
LA GUAJIRA,11/17/2019,2
MAGDALENA,11/17/2019,0
META,11/17/2019,0
NARIÑO,11/17/2019,0
NORTE SANTANDER,11/17/2019,1
PUTUMAYO,11/17/2019,0
RISARALDA,11/17/2019,0
SANTANDER,11/17/2019,0
SUCRE,11/17/2019,0
TOLIMA,11/17/2019,0
VALLE DEL CAUCA,11/17/2019,0
VAUPES,11/17/2019,0
VICHADA,11/17/2019,1
AMAZONAS,11/24/2019,0
ANTIOQUIA,11/24/2019,2
ARAUCA,11/24/2019,0
ATLANTICO,11/24/2019,1
BOGOTA,11/24/2019,0
BOLIVAR,11/24/2019,0
BOYACA,11/24/2019,0
CALDAS,11/24/2019,0
CAQUETA,11/24/2019,0
CASANARE,11/24/2019,0
CAUCA,11/24/2019,0
CESAR,11/24/2019,0
CHOCO,11/24/2019,0
CORDOBA,11/24/2019,0
CUNDINAMARCA,11/24/2019,0
GUAINIA,11/24/2019,0
GUAVIARE,11/24/2019,0
HUILA,11/24/2019,0
LA GUAJIRA,11/24/2019,0
MAGDALENA,11/24/2019,0
META,11/24/2019,0
NARIÑO,11/24/2019,0
NORTE SANTANDER,11/24/2019,0
PUTUMAYO,11/24/2019,0
RISARALDA,11/24/2019,0
SANTANDER,11/24/2019,0
SUCRE,11/24/2019,0
TOLIMA,11/24/2019,1
VALLE DEL CAUCA,11/24/2019,0
VAUPES,11/24/2019,0
VICHADA,11/24/2019,0
AMAZONAS,12/1/2019,0
ANTIOQUIA,12/1/2019,1
ARAUCA,12/1/2019,0
ATLANTICO,12/1/2019,0
BOGOTA,12/1/2019,0
BOLIVAR,12/1/2019,1
BOYACA,12/1/2019,0
CALDAS,12/1/2019,0
CAQUETA,12/1/2019,0
CASANARE,12/1/2019,0
CAUCA,12/1/2019,1
CESAR,12/1/2019,1
CHOCO,12/1/2019,0
CORDOBA,12/1/2019,1
CUNDINAMARCA,12/1/2019,0
GUAINIA,12/1/2019,0
GUAVIARE,12/1/2019,0
HUILA,12/1/2019,1
LA GUAJIRA,12/1/2019,0
MAGDALENA,12/1/2019,0
META,12/1/2019,0
NARIÑO,12/1/2019,0
NORTE SANTANDER,12/1/2019,1
PUTUMAYO,12/1/2019,0
RISARALDA,12/1/2019,0
SANTANDER,12/1/2019,1
SUCRE,12/1/2019,0
TOLIMA,12/1/2019,0
VALLE DEL CAUCA,12/1/2019,0
VAUPES,12/1/2019,0
VICHADA,12/1/2019,0
AMAZONAS,12/8/2019,0
ANTIOQUIA,12/8/2019,0
ARAUCA,12/8/2019,0
ATLANTICO,12/8/2019,0
BOGOTA,12/8/2019,0
BOLIVAR,12/8/2019,0
BOYACA,12/8/2019,0
CALDAS,12/8/2019,0
CAQUETA,12/8/2019,0
CASANARE,12/8/2019,0
CAUCA,12/8/2019,0
CESAR,12/8/2019,0
CHOCO,12/8/2019,1
CORDOBA,12/8/2019,0
CUNDINAMARCA,12/8/2019,0
GUAINIA,12/8/2019,0
GUAVIARE,12/8/2019,0
HUILA,12/8/2019,0
LA GUAJIRA,12/8/2019,1
MAGDALENA,12/8/2019,1
META,12/8/2019,0
NARIÑO,12/8/2019,0
NORTE SANTANDER,12/8/2019,0
PUTUMAYO,12/8/2019,0
RISARALDA,12/8/2019,0
SANTANDER,12/8/2019,0
SUCRE,12/8/2019,0
TOLIMA,12/8/2019,0
VALLE DEL CAUCA,12/8/2019,1
VAUPES,12/8/2019,0
VICHADA,12/8/2019,0
AMAZONAS,12/15/2019,0
ANTIOQUIA,12/15/2019,0
ARAUCA,12/15/2019,0
ATLANTICO,12/15/2019,1
BOGOTA,12/15/2019,0
BOLIVAR,12/15/2019,4
BOYACA,12/15/2019,0
CALDAS,12/15/2019,0
CAQUETA,12/15/2019,0
CASANARE,12/15/2019,0
CAUCA,12/15/2019,0
CESAR,12/15/2019,0
CHOCO,12/15/2019,0
CORDOBA,12/15/2019,0
CUNDINAMARCA,12/15/2019,1
GUAINIA,12/15/2019,0
GUAVIARE,12/15/2019,0
HUILA,12/15/2019,0
LA GUAJIRA,12/15/2019,0
MAGDALENA,12/15/2019,0
META,12/15/2019,0
NARIÑO,12/15/2019,1
NORTE SANTANDER,12/15/2019,0
PUTUMAYO,12/15/2019,0
RISARALDA,12/15/2019,0
SANTANDER,12/15/2019,0
SUCRE,12/15/2019,1
TOLIMA,12/15/2019,0
VALLE DEL CAUCA,12/15/2019,0
VAUPES,12/15/2019,0
VICHADA,12/15/2019,0
AMAZONAS,12/22/2019,0
ANTIOQUIA,12/22/2019,0
ARAUCA,12/22/2019,0
ATLANTICO,12/22/2019,0
BOGOTA,12/22/2019,0
BOLIVAR,12/22/2019,0
BOYACA,12/22/2019,0
CALDAS,12/22/2019,0
CAQUETA,12/22/2019,0
CASANARE,12/22/2019,0
CAUCA,12/22/2019,0
CESAR,12/22/2019,0
CHOCO,12/22/2019,1
CORDOBA,12/22/2019,0
CUNDINAMARCA,12/22/2019,0
GUAINIA,12/22/2019,1
GUAVIARE,12/22/2019,0
HUILA,12/22/2019,0
LA GUAJIRA,12/22/2019,0
MAGDALENA,12/22/2019,1
META,12/22/2019,0
NARIÑO,12/22/2019,0
NORTE SANTANDER,12/22/2019,0
PUTUMAYO,12/22/2019,1
RISARALDA,12/22/2019,0
SANTANDER,12/22/2019,0
SUCRE,12/22/2019,0
TOLIMA,12/22/2019,0
VALLE DEL CAUCA,12/22/2019,0
VAUPES,12/22/2019,0
VICHADA,12/22/2019,0
AMAZONAS,12/29/2019,0
ANTIOQUIA,12/29/2019,0
ATLANTICO,12/29/2019,0
BOGOTA,12/29/2019,0
BOLIVAR,12/29/2019,0
BOYACA,12/29/2019,0
CALDAS,12/29/2019,0
CAQUETA,12/29/2019,0
CASANARE,12/29/2019,0
CAUCA,12/29/2019,1
CESAR,12/29/2019,0
CHOCO,12/29/2019,1
CORDOBA,12/29/2019,0
CUNDINAMARCA,12/29/2019,1
LA GUAJIRA,12/29/2019,0
MAGDALENA,12/29/2019,2
META,12/29/2019,0
NARIÑO,12/29/2019,1
NORTE SANTANDER,12/29/2019,0
VALLE DEL CAUCA,12/29/2019,1
AMAZONAS,1/5/2020,1
ANTIOQUIA,1/5/2020,0
ATLANTICO,1/5/2020,1
BOGOTA,1/5/2020,0
BOLIVAR,1/5/2020,0
BOYACA,1/5/2020,0
CALDAS,1/5/2020,0
CAQUETA,1/5/2020,0
CASANARE,1/5/2020,0
CAUCA,1/5/2020,0
CESAR,1/5/2020,0
CHOCO,1/5/2020,0
CORDOBA,1/5/2020,1
CUNDINAMARCA,1/5/2020,0
LA GUAJIRA,1/5/2020,2
MAGDALENA,1/5/2020,0
META,1/5/2020,1
NARIÑO,1/5/2020,0
NORTE SANTANDER,1/5/2020,0
VALLE DEL CAUCA,1/5/2020,0
AMAZONAS,1/12/2020,0
ANTIOQUIA,1/12/2020,0
ATLANTICO,1/12/2020,0
BOGOTA,1/12/2020,1
BOLIVAR,1/12/2020,0
BOYACA,1/12/2020,0
CALDAS,1/12/2020,0
CAQUETA,1/12/2020,0
CASANARE,1/12/2020,1
CAUCA,1/12/2020,1
CESAR,1/12/2020,1
CHOCO,1/12/2020,0
CORDOBA,1/12/2020,0
CUNDINAMARCA,1/12/2020,1
LA GUAJIRA,1/12/2020,0
MAGDALENA,1/12/2020,0
META,1/12/2020,0
NARIÑO,1/12/2020,0
NORTE SANTANDER,1/12/2020,0
VALLE DEL CAUCA,1/12/2020,0
AMAZONAS,1/19/2020,0
ANTIOQUIA,1/19/2020,0
ATLANTICO,1/19/2020,1
BOGOTA,1/19/2020,0
BOLIVAR,1/19/2020,0
BOYACA,1/19/2020,0
CALDAS,1/19/2020,1
CAQUETA,1/19/2020,0
CASANARE,1/19/2020,0
CAUCA,1/19/2020,0
CESAR,1/19/2020,0
CHOCO,1/19/2020,0
CORDOBA,1/19/2020,0
CUNDINAMARCA,1/19/2020,1
LA GUAJIRA,1/19/2020,1
MAGDALENA,1/19/2020,1
META,1/19/2020,0
NARIÑO,1/19/2020,1
NORTE SANTANDER,1/19/2020,0
VALLE DEL CAUCA,1/19/2020,0
AMAZONAS,1/26/2020,0
ANTIOQUIA,1/26/2020,1
ATLANTICO,1/26/2020,0
BOGOTA,1/26/2020,0
BOLIVAR,1/26/2020,1
BOYACA,1/26/2020,0
CALDAS,1/26/2020,1
CAQUETA,1/26/2020,0
CASANARE,1/26/2020,0
CAUCA,1/26/2020,0
CESAR,1/26/2020,0
CHOCO,1/26/2020,0
CORDOBA,1/26/2020,0
CUNDINAMARCA,1/26/2020,0
LA GUAJIRA,1/26/2020,0
MAGDALENA,1/26/2020,0
META,1/26/2020,0
NARIÑO,1/26/2020,0
NORTE SANTANDER,1/26/2020,0
VALLE DEL CAUCA,1/26/2020,1
AMAZONAS,2/2/2020,0
ANTIOQUIA,2/2/2020,0
ATLANTICO,2/2/2020,0
BOGOTA,2/2/2020,1
BOLIVAR,2/2/2020,1
BOYACA,2/2/2020,1
CALDAS,2/2/2020,1
CAQUETA,2/2/2020,0
CASANARE,2/2/2020,0
CAUCA,2/2/2020,0
CESAR,2/2/2020,1
CHOCO,2/2/2020,0
CORDOBA,2/2/2020,0
CUNDINAMARCA,2/2/2020,0
LA GUAJIRA,2/2/2020,0
MAGDALENA,2/2/2020,0
META,2/2/2020,0
NARIÑO,2/2/2020,1
NORTE SANTANDER,2/2/2020,0
VALLE DEL CAUCA,2/2/2020,1
AMAZONAS,2/9/2020,0
ANTIOQUIA,2/9/2020,0
ATLANTICO,2/9/2020,0
BOGOTA,2/9/2020,0
BOLIVAR,2/9/2020,0
BOYACA,2/9/2020,0
CALDAS,2/9/2020,0
CAQUETA,2/9/2020,0
CASANARE,2/9/2020,0
CAUCA,2/9/2020,0
CESAR,2/9/2020,0
CHOCO,2/9/2020,2
CORDOBA,2/9/2020,0
CUNDINAMARCA,2/9/2020,0
LA GUAJIRA,2/9/2020,1
MAGDALENA,2/9/2020,0
META,2/9/2020,0
NARIÑO,2/9/2020,0
NORTE SANTANDER,2/9/2020,0
VALLE DEL CAUCA,2/9/2020,0
AMAZONAS,2/16/2020,0
ANTIOQUIA,2/16/2020,1
ATLANTICO,2/16/2020,0
BOGOTA,2/16/2020,1
BOLIVAR,2/16/2020,0
BOYACA,2/16/2020,0
CALDAS,2/16/2020,0
CAQUETA,2/16/2020,1
CASANARE,2/16/2020,1
CAUCA,2/16/2020,0
CESAR,2/16/2020,0
CHOCO,2/16/2020,0
CORDOBA,2/16/2020,0
CUNDINAMARCA,2/16/2020,0
LA GUAJIRA,2/16/2020,0
MAGDALENA,2/16/2020,0
META,2/16/2020,1
NARIÑO,2/16/2020,1
NORTE SANTANDER,2/16/2020,1
VALLE DEL CAUCA,2/16/2020,0
